5.0,58.9,-1,-1,1
4.4,9.9,-1,-1,1
2.1,22.2,-1,-1,1
4.6,22.8,1,1,1
2.3,42.3,-1,1,0
3.0,55.4,1,-1,0
1.4,21.7,1,1,0
1.9,24.7,1,1,1
3.7,64.0,1,-1,0
2.5,36.1,1,-1,1
3.2,13.0,1,-1,1
0.7,23.4,-1,1,0
0.8,7.9,-1,1,1
5.5,15.4,1,1,1
0.5,64.4,-1,-1,0
2.4,47.2,1,-1,0
3.9,17.4,1,-1,1
2.2,57.3,-1,-1,0
1.5,18.6,-1,1,1
4.6,27.3,1,1,1
5.6,41.3,-1,-1,1
5.5,12.6,1,1,1
2.5,13.0,-1,1,1
1.5,27.0,1,1,0
2.5,39.9,-1,1,0
0.6,48.3,1,-1,0
1.0,26.1,1,-1,0
1.5,16.4,1,-1,1
1.0,48.7,1,1,0
2.0,27.9,-1,-1,1
4.4,8.3,1,1,1
5.2,55.4,-1,1,1
4.4,40.0,-1,1,1
2.5,40.2,1,1,0
5.5,15.5,1,-1,1
5.5,29.2,-1,1,1
2.1,18.2,-1,-1,1
4.7,21.6,-1,1,1
4.0,22.1,1,1,1
2.8,37.7,-1,1,1
4.7,6.9,-1,-1,1
4.1,22.4,-1,1,1
4.5,15.0,1,1,1
2.7,28.5,1,-1,1
0.4,31.0,1,1,0
2.1,36.0,1,-1,0
3.5,48.9,-1,1,1
3.2,18.6,1,-1,1
3.4,64.5,-1,-1,0
4.4,27.0,1,-1,1
3.1,62.9,1,1,0
0.6,51.9,-1,-1,0
4.9,8.5,1,1,1
5.0,56.6,-1,1,1
3.5,62.3,-1,1,0
2.9,44.9,1,-1,0
3.5,23.4,-1,-1,1
4.4,22.9,-1,1,1
1.5,10.8,-1,-1,1
5.1,33.4,1,-1,1
3.6,47.4,-1,-1,1
1.3,10.4,1,-1,1
5.0,22.8,-1,1,1
4.0,19.2,1,-1,1
2.5,44.1,1,-1,0
1.7,41.0,1,1,0
2.0,39.9,-1,-1,0
3.1,15.1,1,1,1
4.2,27.7,-1,-1,1
3.1,52.4,-1,1,0
4.4,63.1,-1,1,1
3.1,55.0,1,-1,0
2.3,14.8,-1,-1,1
3.2,63.3,-1,-1,0
4.7,41.3,1,1,1
4.8,9.0,1,-1,1
5.2,11.7,-1,-1,1
4.8,51.7,-1,-1,1
3.6,47.1,-1,1,1
4.4,14.6,1,-1,1
2.2,26.5,1,1,1
0.2,11.3,1,1,0
2.6,47.8,1,-1,0
4.1,13.5,1,1,1
5.1,64.6,-1,-1,1
0.4,46.7,1,1,0
3.9,64.5,1,-1,0
3.0,37.0,1,1,1
0.4,5.7,1,-1,1
2.4,36.4,1,1,0
4.5,56.6,-1,1,1
0.7,14.7,1,1,0
3.4,19.8,1,1,1
2.8,58.7,-1,1,0
1.0,19.1,-1,1,0
3.9,44.5,-1,-1,1
3.9,54.7,-1,-1,1
0.9,58.0,1,1,0
4.6,28.8,1,1,1
4.3,39.2,1,1,1
0.3,30.5,1,-1,0
3.7,56.3,-1,-1,1
0.5,49.4,1,-1,0
1.9,32.8,-1,1,0
3.2,42.3,-1,-1,1
2.5,22.2,-1,-1,1
1.6,8.4,1,1,1
1.7,51.6,-1,1,0
2.3,22.8,1,-1,1
3.5,43.0,1,-1,1
3.9,12.9,1,-1,1
4.2,20.3,-1,1,1
2.5,33.2,-1,1,1
1.9,25.0,-1,1,1
4.7,39.8,1,-1,1
1.5,17.4,1,-1,1
2.0,23.4,1,-1,1
4.8,17.8,-1,1,1
1.5,31.9,1,-1,0
2.8,50.9,1,-1,0
5.2,44.1,1,-1,1
3.6,33.6,-1,-1,1
1.2,53.0,-1,1,0
2.7,7.9,-1,1,1
2.2,34.8,1,-1,0
5.5,27.2,-1,1,1
2.6,56.5,1,-1,0
2.6,30.0,1,1,1
0.6,49.2,1,-1,0
3.2,33.3,-1,-1,1
2.8,47.7,1,1,0
0.9,15.2,-1,-1,0
4.1,44.2,-1,-1,1
3.9,11.0,-1,1,1
1.2,51.5,1,1,0
4.9,54.5,-1,-1,1
3.8,16.7,1,1,1
2.9,30.4,-1,-1,1
0.8,11.5,-1,-1,0
1.6,19.8,1,-1,1
2.3,29.0,-1,1,1
5.4,56.2,-1,1,1
4.6,44.8,1,-1,1
5.6,45.1,-1,-1,1
0.5,49.7,1,-1,0
0.5,36.2,1,1,0
1.8,29.7,-1,1,0
1.6,18.2,-1,-1,1
3.7,36.4,1,-1,1
2.6,30.5,1,-1,1
3.6,44.9,1,-1,1
1.2,35.4,1,1,0
3.4,57.4,-1,-1,0
5.2,64.1,1,-1,1
2.7,35.0,1,1,1
3.8,34.8,-1,1,1
1.6,55.4,1,-1,0
3.4,48.6,1,1,1
4.0,60.9,-1,-1,0
0.8,59.8,-1,1,0
0.4,32.9,-1,1,0
4.1,28.6,-1,1,1
4.4,32.6,1,1,1
0.2,22.0,-1,-1,0
2.7,55.3,-1,-1,0
3.3,29.4,-1,-1,1
1.6,21.8,1,1,1
4.8,24.7,-1,-1,1
1.5,63.9,1,-1,0
1.7,54.8,-1,-1,0
4.4,41.4,-1,1,1
4.7,33.5,1,-1,1
3.4,9.6,1,-1,1
1.3,52.5,1,-1,0
4.3,43.7,1,-1,1
1.3,31.1,1,-1,0
1.6,54.4,-1,1,0
5.0,59.3,-1,-1,1
3.7,56.3,-1,1,0
2.3,26.6,1,1,1
4.3,26.8,-1,1,1
5.3,41.7,1,-1,1
2.1,13.6,1,-1,1
5.3,41.0,-1,1,1
4.9,27.2,1,-1,1
5.6,5.7,-1,-1,1
2.0,42.5,-1,-1,0
4.3,45.6,1,1,1
5.3,51.9,-1,1,1
2.3,59.5,1,-1,0
1.9,53.9,-1,1,0
3.9,62.3,1,1,0
1.5,61.0,-1,-1,0
1.2,28.5,1,1,0
4.0,49.5,1,-1,1
1.9,30.6,1,1,0
0.7,29.3,-1,1,0
4.6,36.0,-1,-1,1
1.7,36.3,1,-1,0
2.0,5.6,1,-1,1
4.6,35.7,1,-1,1
3.7,28.7,1,-1,1
4.2,17.5,-1,-1,1
2.2,24.3,-1,1,1
4.5,7.6,1,1,1
5.6,21.8,-1,-1,1
3.9,23.2,-1,1,1
2.4,36.1,1,1,0
5.2,47.8,-1,-1,1
0.5,58.1,-1,1,0
4.5,20.1,-1,1,1
0.3,32.7,-1,-1,0
2.8,14.6,-1,1,1
0.5,46.0,-1,1,0
5.6,37.7,-1,1,1
3.5,30.4,1,1,1
3.1,60.7,-1,1,0
4.0,24.2,-1,1,1
1.1,44.0,1,1,0
2.6,58.1,1,1,0
3.7,23.5,-1,1,1
0.7,13.0,-1,-1,0
3.6,42.7,1,1,1
0.5,38.6,1,1,0
1.0,48.0,-1,-1,0
1.3,41.0,1,-1,0
0.3,14.2,-1,-1,0
0.9,13.0,-1,1,1
2.4,30.6,-1,1,1
1.5,33.9,1,1,0
5.3,29.5,1,1,1
2.5,49.5,1,1,0
4.4,50.2,-1,1,1
5.0,8.2,1,1,1
3.0,57.2,-1,-1,0
2.5,23.2,1,-1,1
4.6,62.9,1,-1,1
4.7,55.8,1,1,1
1.0,43.0,1,1,0
2.7,28.1,1,1,1
5.5,64.6,-1,1,1
2.0,55.9,1,-1,0
3.5,36.1,1,1,1
2.8,46.7,1,1,0
4.5,19.1,-1,1,1
1.3,31.8,-1,-1,0
1.5,19.5,1,-1,1
2.9,22.1,-1,-1,1
0.3,14.8,1,1,0
4.1,19.2,-1,1,1
0.6,44.0,-1,-1,0
4.5,51.0,-1,1,1
3.1,62.5,1,1,0
3.4,57.7,1,-1,0
0.8,21.8,1,1,0
1.7,36.7,1,-1,0
4.9,64.6,-1,-1,1
1.9,9.9,1,-1,1
1.6,59.4,1,1,0
4.1,51.3,-1,-1,1
0.2,25.4,1,1,0
5.2,28.7,-1,1,1
1.1,12.6,1,1,1
5.1,41.5,-1,-1,1
1.7,64.0,-1,1,0
0.6,61.7,-1,-1,0
0.6,9.9,-1,-1,0
3.1,32.2,-1,1,1
3.5,56.2,1,1,0
1.5,61.7,-1,-1,0
0.5,45.7,-1,1,0
3.3,55.1,-1,-1,0
3.3,50.6,1,1,0
2.6,35.2,1,1,1
4.7,9.9,-1,-1,1
3.5,51.1,-1,1,1
1.6,59.4,1,1,0
3.6,8.8,-1,-1,1
2.0,57.9,-1,-1,0
4.5,19.0,1,1,1
2.9,11.3,1,1,1
2.4,20.4,1,-1,1
1.9,56.2,-1,1,0
3.5,45.0,-1,1,1
4.2,8.3,1,1,1
2.8,64.3,-1,-1,0
2.1,23.6,-1,-1,1
4.3,26.2,-1,-1,1
0.9,28.7,1,1,0
4.1,33.1,1,-1,1
3.1,50.6,1,-1,0
1.8,43.0,-1,1,0
2.5,49.7,-1,-1,0
2.2,23.7,1,-1,1
4.1,12.5,-1,-1,1
0.7,38.3,1,-1,0
3.9,39.7,-1,1,1
2.6,12.1,1,-1,1
0.8,61.0,-1,1,0
0.3,18.7,-1,1,0
1.0,14.5,-1,1,1
3.6,61.5,-1,-1,0
4.8,33.2,1,1,1
0.9,16.2,1,-1,0
1.0,23.8,-1,1,0
2.5,46.6,1,1,0
4.1,55.9,1,-1,1
2.2,20.4,-1,1,1
2.6,47.5,-1,-1,0
0.7,24.4,-1,-1,0
4.6,17.8,1,1,1
3.8,16.9,-1,1,1
0.5,38.8,1,1,0
2.1,27.9,-1,-1,1
4.3,32.9,-1,1,1
5.0,53.4,1,-1,1
0.1,32.6,1,-1,0
1.9,43.7,-1,-1,0
2.2,25.1,1,-1,1
5.3,32.0,-1,-1,1
4.9,5.5,-1,-1,1
1.6,45.0,1,1,0
3.2,43.2,-1,1,1
5.5,19.4,-1,1,1
4.9,53.5,1,-1,1
4.5,30.5,-1,1,1
3.1,62.3,1,-1,0
3.1,58.6,1,-1,0
2.5,20.2,-1,-1,1
0.7,28.3,-1,-1,0
4.0,46.2,-1,-1,1
0.8,48.2,1,1,0
1.5,9.6,-1,1,1
4.1,18.6,1,-1,1
2.6,60.4,-1,-1,0
2.9,62.3,-1,1,0
3.7,40.0,1,-1,1
0.8,28.3,1,1,0
1.0,63.8,-1,1,0
1.2,20.7,-1,-1,0
2.7,31.1,-1,-1,1
2.5,39.4,-1,1,1
1.0,48.9,-1,-1,0
0.2,59.0,-1,1,0
0.4,21.5,1,1,0
4.6,40.9,1,-1,1
4.3,8.5,1,-1,1
4.7,12.0,-1,-1,1
4.7,14.1,1,1,1
2.8,6.3,-1,1,1
4.9,33.0,1,1,1
3.0,38.0,-1,-1,1
1.7,58.2,-1,-1,0
5.4,8.4,-1,1,1
2.3,49.0,1,-1,0
3.5,8.4,-1,1,1
3.9,44.9,-1,1,1
4.4,63.9,-1,-1,1
0.2,7.6,1,1,0
3.1,44.3,1,-1,1
1.1,30.0,-1,1,0
5.2,27.7,-1,-1,1
4.7,47.8,1,1,1
4.8,8.4,-1,1,1
4.2,44.6,1,1,1
3.5,52.6,1,1,0
1.6,41.5,1,1,0
2.0,64.7,-1,-1,0
5.6,23.7,-1,-1,1
4.8,53.0,-1,-1,1
2.4,19.4,-1,-1,1
2.8,51.1,-1,-1,0
1.9,23.5,-1,-1,1
4.0,19.5,1,-1,1
4.2,20.7,-1,-1,1
1.0,47.1,1,1,0
5.5,32.8,1,1,1
5.1,19.5,1,-1,1
4.4,43.2,-1,-1,1
1.7,61.5,-1,1,0
5.1,7.9,-1,1,1
4.6,17.6,-1,1,1
1.5,31.2,1,-1,0
1.5,22.9,1,1,0
5.1,40.7,1,1,1
1.5,34.3,-1,1,0
2.8,36.4,1,1,1
5.2,30.9,-1,-1,1
2.5,42.5,-1,1,0
4.1,58.6,1,1,0
4.7,42.0,-1,1,1
2.4,15.7,1,1,1
5.1,33.0,1,-1,1
3.6,47.7,-1,1,1
4.3,42.4,1,-1,1
5.3,11.2,-1,-1,1
4.3,14.3,1,1,1
5.3,52.7,-1,-1,1
2.0,56.4,-1,-1,0
2.1,35.1,-1,1,0
3.3,39.4,-1,1,1
1.0,28.4,1,1,0
4.3,53.3,-1,-1,1
3.7,60.1,-1,-1,0
5.1,30.3,1,1,1
1.5,24.9,1,1,0
4.1,9.9,1,-1,1
2.6,6.4,-1,1,1
4.6,52.7,-1,-1,1
4.4,34.1,-1,-1,1
0.1,64.9,1,1,0
3.4,15.6,-1,1,1
3.9,34.2,1,-1,1
3.3,50.8,-1,1,1
5.3,14.5,-1,1,1
5.3,12.7,-1,1,1
5.4,42.8,-1,1,1
0.3,26.9,1,1,0
5.3,38.7,-1,1,1
3.5,9.6,1,-1,1
4.8,50.9,1,1,1
2.5,29.3,1,-1,1
2.2,9.9,-1,-1,1
5.0,51.2,-1,-1,1
1.5,52.6,-1,1,0
2.2,42.0,-1,-1,0
4.0,30.1,-1,-1,1
1.2,12.7,-1,1,1
1.6,37.7,-1,1,0
2.0,12.4,-1,1,1
2.8,33.6,-1,1,1
3.0,21.8,-1,1,1
4.1,60.1,-1,-1,1
1.5,11.8,1,1,1
5.1,47.5,-1,-1,1
4.1,21.5,-1,-1,1
2.3,51.2,1,1,0
2.4,42.1,-1,1,0
0.3,6.1,1,1,0
4.6,39.1,-1,1,1
3.2,26.4,-1,-1,1
4.1,58.8,1,1,1
4.4,64.2,1,-1,1
3.9,27.2,1,-1,1
0.6,29.2,1,1,0
1.1,12.6,1,1,1
1.6,23.1,-1,-1,1
5.3,10.6,-1,1,1
1.2,57.3,1,-1,0
5.2,39.4,1,1,1
2.8,37.3,1,1,1
4.5,25.4,-1,1,1
1.4,62.0,1,1,0
5.3,15.0,1,1,1
5.5,15.4,1,-1,1
0.6,25.5,1,1,0
5.4,22.9,1,1,1
1.4,35.5,-1,1,0
3.4,45.0,-1,-1,1
4.1,7.9,-1,1,1
1.5,21.6,-1,1,1
5.1,63.9,1,-1,1
5.3,48.5,-1,-1,1
3.3,5.9,1,-1,1
4.6,47.1,1,-1,1
0.8,25.7,1,-1,0
4.0,51.4,1,-1,1
2.8,23.2,-1,-1,1
4.1,22.8,1,1,1
0.8,46.5,1,-1,0
4.4,27.8,-1,1,1
5.6,36.0,1,-1,1
2.2,41.7,-1,-1,0
1.0,33.9,1,-1,0
4.9,34.8,1,-1,1
0.1,47.1,1,-1,0
2.8,20.9,1,1,1
2.5,56.7,1,-1,0
3.6,43.2,1,1,1
1.2,27.1,1,-1,0
5.0,55.4,1,1,1
3.3,53.7,1,1,0
5.4,29.4,-1,1,1
2.4,25.6,-1,1,1
2.0,14.0,-1,1,1
0.6,23.3,1,-1,0
3.2,9.5,-1,1,1
4.3,14.5,-1,-1,1
4.8,53.4,1,-1,1
4.4,38.4,-1,-1,1
4.7,33.3,-1,1,1
3.1,48.6,-1,-1,0
3.8,29.3,1,1,1
2.2,19.4,1,-1,1
0.8,17.9,-1,1,0
2.6,38.5,-1,1,0
4.7,41.4,1,-1,1
4.4,45.2,-1,1,1
3.8,38.8,1,-1,1
1.0,24.9,-1,-1,0
1.6,11.0,-1,-1,1
2.1,36.7,-1,-1,0
2.0,8.2,1,-1,1
3.4,44.8,-1,-1,1
3.7,40.5,1,-1,1
2.5,31.1,-1,1,1
4.2,10.1,1,1,1
2.1,51.4,1,1,0
5.0,42.5,1,-1,1
4.7,50.7,1,1,1
4.7,50.9,-1,-1,1
0.7,36.4,1,1,0
0.4,21.9,1,-1,0
4.0,62.5,-1,-1,0
1.3,57.4,-1,-1,0
0.4,41.2,1,-1,0
1.6,42.5,1,1,0
4.7,27.6,1,1,1
3.1,18.0,1,-1,1
5.2,48.3,-1,1,1
2.1,55.5,-1,-1,0
2.5,40.1,1,-1,0
5.1,20.1,-1,-1,1
1.4,55.8,1,-1,0
3.8,64.8,-1,-1,0
3.9,40.8,1,1,1
1.2,18.9,1,-1,0
2.0,17.9,-1,-1,1
4.9,32.6,1,-1,1
3.8,28.0,-1,-1,1
1.0,12.6,-1,-1,1
1.5,29.4,1,-1,0
3.6,32.4,1,-1,1
5.3,32.1,1,1,1
3.7,23.6,1,-1,1
0.4,11.7,-1,1,0
1.3,46.4,-1,-1,0
4.4,12.0,-1,-1,1
4.9,6.1,1,1,1
5.6,8.5,1,1,1
3.8,12.0,1,1,1
0.5,38.3,-1,1,0
3.8,6.2,-1,1,1
0.6,17.9,1,-1,0
1.6,57.6,1,1,0
1.3,51.7,-1,1,0
4.0,64.8,-1,-1,0
4.1,5.6,1,-1,1
5.2,16.3,1,1,1
3.5,14.3,-1,-1,1
5.4,32.9,1,-1,1
1.0,41.3,-1,-1,0
1.1,48.4,1,-1,0
1.8,44.0,-1,-1,0
1.1,57.4,1,-1,0
1.2,41.7,1,-1,0
5.2,12.8,-1,1,1
4.7,22.1,-1,1,1
0.2,24.5,-1,-1,0
4.1,52.1,-1,1,1
0.8,26.3,1,1,0
2.3,24.4,-1,-1,1
4.4,7.9,-1,-1,1
2.4,63.8,1,1,0
3.2,12.4,-1,-1,1
2.6,12.5,-1,1,1
1.0,38.9,1,1,0
2.7,58.1,-1,1,0
5.0,50.7,1,-1,1
1.6,43.8,-1,1,0
0.9,39.0,-1,1,0
1.3,21.3,-1,1,0
4.2,14.2,1,-1,1
0.2,15.7,1,-1,0
1.7,48.5,-1,-1,0
0.6,13.3,1,-1,0
2.9,15.3,1,-1,1
3.9,18.9,1,1,1
3.4,8.8,-1,-1,1
2.8,51.4,-1,1,0
1.6,36.8,1,-1,0
2.1,34.2,1,-1,0
3.6,52.1,-1,-1,1
2.6,31.8,1,-1,1
5.4,5.3,-1,1,1
0.5,22.8,1,1,0
2.3,16.8,1,1,1
1.8,63.8,1,-1,0
0.6,44.5,-1,-1,0
1.2,23.8,-1,1,0
0.5,12.4,1,-1,0
0.7,8.4,-1,-1,1
4.8,8.7,-1,-1,1
2.7,63.3,1,1,0
5.6,59.7,1,1,1
1.3,42.4,1,1,0
0.6,54.2,-1,-1,0
1.7,36.2,1,-1,0
2.8,32.8,1,-1,1
1.1,11.2,1,-1,1
5.2,65.0,-1,1,1
4.4,45.0,-1,-1,1
1.5,36.7,-1,-1,0
3.7,6.4,-1,-1,1
4.4,46.3,1,1,1
2.2,38.0,-1,1,0
5.3,32.0,1,1,1
0.9,12.7,-1,-1,1
1.2,32.7,1,-1,0
1.3,13.7,1,1,1
5.1,41.3,1,1,1
5.3,10.2,-1,1,1
2.8,36.7,1,1,1
0.9,38.3,-1,-1,0
0.6,59.6,1,-1,0
3.1,36.2,1,1,1
3.8,9.7,-1,1,1
5.2,42.3,-1,1,1
1.9,15.5,1,-1,1
3.3,49.1,1,-1,1
4.4,17.8,-1,-1,1
0.4,50.3,1,1,0
2.5,43.0,1,-1,0
1.3,64.5,1,1,0
5.5,23.0,-1,-1,1
3.6,55.9,-1,-1,0
1.4,13.2,1,-1,1
4.4,19.9,-1,1,1
0.1,35.6,1,1,0
1.3,47.9,1,1,0
1.3,26.0,-1,-1,0
3.6,27.3,-1,1,1
4.6,6.3,1,-1,1
5.4,18.3,1,-1,1
0.5,12.2,1,-1,0
4.8,21.3,1,1,1
0.5,19.0,-1,1,0
2.2,22.4,-1,1,1
5.0,9.0,-1,1,1
3.1,22.8,1,-1,1
2.5,33.9,1,1,1
3.7,34.2,-1,-1,1
1.9,61.3,1,1,0
2.7,32.8,-1,-1,1
4.7,14.6,1,-1,1
0.3,29.9,1,-1,0
2.7,53.9,-1,-1,0
4.5,47.6,-1,-1,1
1.3,56.6,1,1,0
1.6,38.5,1,1,0
3.6,50.3,1,1,1
3.9,28.1,-1,1,1
4.4,14.4,1,-1,1
5.0,53.3,1,1,1
4.9,19.1,-1,-1,1
0.3,43.6,-1,-1,0
4.4,26.0,-1,1,1
3.0,63.2,1,-1,0
0.9,46.5,-1,-1,0
1.8,22.4,-1,-1,1
2.4,24.3,1,1,1
3.6,9.7,-1,-1,1
4.1,43.8,1,-1,1
2.2,63.3,-1,-1,0
1.3,44.9,-1,1,0
3.9,36.3,-1,-1,1
4.3,24.5,-1,-1,1
1.5,47.3,-1,1,0
3.8,6.6,-1,1,1
1.3,47.9,-1,-1,0
0.3,13.6,-1,-1,0
1.6,33.9,1,-1,0
5.5,32.3,1,1,1
3.2,22.2,-1,-1,1
4.9,53.4,1,-1,1
5.0,56.5,1,-1,1
1.2,39.6,1,-1,0
2.9,11.9,1,1,1
2.0,21.5,1,1,1
3.1,14.3,1,1,1
1.0,26.2,1,1,0
1.8,64.1,1,1,0
2.3,25.1,-1,1,1
0.7,6.6,-1,1,1
3.7,12.1,1,1,1
2.0,5.8,-1,-1,1
4.6,48.3,-1,-1,1
4.6,60.1,-1,-1,1
3.2,26.1,-1,1,1
0.6,36.5,-1,1,0
3.5,47.2,1,-1,1
0.2,30.2,1,-1,0
5.4,18.5,-1,-1,1
3.3,14.0,1,-1,1
1.7,45.5,-1,1,0
4.7,60.6,-1,1,1
1.7,58.5,-1,-1,0
1.3,7.9,-1,-1,1
1.1,50.7,-1,1,0
3.1,22.0,-1,-1,1
1.4,17.2,-1,-1,1
3.4,45.7,1,1,1
2.9,36.4,1,1,1
5.1,35.6,1,-1,1
2.7,37.0,1,1,1
4.8,8.7,-1,-1,1
4.4,6.3,1,1,1
0.1,17.0,-1,1,0
1.9,59.2,-1,-1,0
0.6,7.4,-1,1,1
1.0,50.3,1,-1,0
2.5,46.9,1,-1,0
3.7,13.0,1,1,1
1.8,59.2,1,-1,0
4.9,5.0,-1,1,1
4.1,55.1,1,-1,1
2.9,35.8,-1,-1,1
1.7,15.9,1,1,1
3.0,52.3,1,1,0
2.4,57.4,-1,1,0
4.6,17.2,-1,1,1
4.1,45.5,-1,-1,1
4.9,22.9,1,-1,1
2.1,18.4,-1,-1,1
0.7,16.8,-1,1,0
5.6,50.5,1,1,1
1.3,52.2,-1,-1,0
0.7,5.6,-1,-1,1
2.7,17.8,-1,-1,1
1.8,58.1,1,1,0
3.8,54.2,-1,-1,1
3.4,8.8,1,-1,1
5.4,19.7,-1,-1,1
3.8,47.9,1,-1,1
1.2,34.0,1,1,0
0.6,34.5,-1,-1,0
2.1,11.2,-1,-1,1
3.9,49.0,-1,1,1
0.2,53.4,1,1,0
5.0,28.8,1,-1,1
2.1,41.6,1,-1,0
1.0,37.0,1,1,0
0.5,45.5,-1,-1,0
0.4,30.7,-1,-1,0
3.9,36.2,1,-1,1
5.5,35.5,-1,1,1
4.4,6.9,-1,1,1
3.5,5.0,-1,1,1
1.2,31.6,1,-1,0
0.9,43.6,1,1,0
3.5,63.6,-1,-1,0
3.5,51.2,-1,-1,0
1.8,55.0,-1,-1,0
0.8,39.5,-1,1,0
1.4,64.5,-1,-1,0
0.7,36.4,1,1,0
4.9,24.6,-1,-1,1
1.6,36.2,-1,1,0
4.5,23.7,-1,-1,1
4.2,25.7,1,-1,1
2.3,16.5,1,1,1
5.3,56.0,1,-1,1
4.6,50.6,1,-1,1
1.0,58.0,-1,1,0
3.2,46.7,1,1,1
1.2,17.4,-1,1,1
3.9,57.8,1,1,1
2.2,40.9,-1,-1,0
3.5,25.0,-1,1,1
5.4,5.3,-1,1,1
1.3,42.4,1,1,0
2.5,12.2,-1,-1,1
4.0,37.5,1,-1,1
4.2,8.4,-1,-1,1
1.1,21.2,1,-1,0
4.7,38.3,-1,1,1
0.4,15.1,1,-1,0
5.3,62.7,-1,1,1
2.3,38.4,1,-1,0
1.1,7.9,1,-1,1
1.1,32.2,1,-1,0
1.0,58.4,-1,-1,0
1.3,62.6,1,-1,0
0.6,51.7,-1,1,0
3.6,18.3,-1,-1,1
3.1,63.3,-1,1,0
4.7,43.3,-1,-1,1
3.9,47.8,-1,1,1
0.5,39.0,1,1,0
5.5,60.3,-1,-1,1
1.9,15.3,1,-1,1
3.0,48.9,1,-1,0
1.9,61.9,-1,-1,0
3.5,30.6,-1,-1,1
3.3,16.2,1,-1,1
4.0,23.9,-1,-1,1
3.3,13.1,-1,-1,1
4.6,24.0,1,1,1
3.7,46.5,1,-1,1
3.2,6.9,1,-1,1
3.0,7.6,-1,-1,1
4.2,61.4,1,-1,1
1.1,59.5,1,1,0
3.7,20.6,1,1,1
2.0,42.5,1,-1,0
0.9,30.4,-1,1,0
5.4,50.7,-1,-1,1
